218411,38883,0
137951,38883,0
18176,38883,8
239554,38883,8
228189,38883,9
88793,38883,9
37080,38883,0
229140,38883,9
222220,38883,9
62799,38883,0
173679,38883,10
14768,38883,0
36715,38883,0
78834,38883,6
49422,38883,8
138543,38883,0
43910,38883,9
207679,38883,10
235282,38883,9
77585,38883,0
19838,38883,10
108535,38883,0
18012,38883,0
179414,38883,0
50225,38883,0
1903,38883,10
126604,38883,0
3192,38883,7
211209,38883,0
140255,38883,0
148632,38883,7
220688,38883,10
231264,38883,0
114245,38883,0
75787,38883,0
154346,38883,0
199871,62918,0
122429,62918,8
93738,62918,8
114414,62918,0
128332,62918,5
14007,62918,8
746,62918,8
3145,62918,8
276822,62918,9
204634,62918,9
207616,62918,0
114988,62918,0
91634,70993,5
179518,70993,7
113814,70993,10
163676,70993,0
108005,70993,7
126492,70993,0
71076,70993,0
233823,70993,0
204457,70993,7
24933,70993,0
65584,70993,10
57661,70993,0
177375,70993,7
126903,70993,5
231422,70993,0
95923,70993,0
102647,70993,8
141491,70993,5
23768,70993,6
91058,70993,5
44663,70993,8
60050,70993,0
24256,70993,8
196077,70993,0
110912,70993,0
183725,70993,0
182229,70993,5
66567,70993,10
41841,70993,7
175093,70993,8
117398,70993,10
162639,70993,8
141444,70993,0
174428,70993,6
123682,70993,0
176709,70993,0
182746,70993,10
99720,70993,8
638,70993,10
188010,70993,0
170634,70993,0
143175,70993,0
112001,70993,0
60390,70993,0
225887,70993,0
62272,70993,0
11993,70993,0
188696,70993,8
104636,70993,8
47279,70993,10
200226,70993,0
139742,70993,6
117489,70993,10
87141,70993,0
155495,70993,0
173343,70993,8
16155,70993,0
183381,70993,7
169570,70993,4
170575,70993,0
227702,70993,0
217619,70993,0
13273,70993,0
160950,70993,9
159817,70993,9
211344,70993,7
29067,70993,0
22579,70993,0
83792,70993,0
215996,70993,8
55516,70993,0
209160,70993,0
64436,70993,8
148744,70993,0
193676,70993,7
37586,70993,0
196160,70993,0
130806,70993,0
2276,70993,5
57180,70993,9
62186,70993,10
205621,70993,7
185428,70993,0
31343,70993,9
227681,70993,7
47767,70993,8
16966,70993,0
184993,70993,7
117594,70993,0
160548,70993,0
120090,70993,0
147847,70993,0
114368,70993,10
223154,70993,7
164926,70993,8
49460,70993,0
101620,70993,8
62185,70993,0
167800,70993,0
78841,70993,0
43681,70993,5
84731,70993,6
84452,70993,3
122958,70993,8
223207,70993,0
60569,70993,6
98758,70993,9
91103,70993,8
17970,70993,0
123279,70993,8
135228,70993,9
128324,70993,5
216931,70993,6
33163,70993,8
213467,70993,6
152020,70993,9
8782,70993,0
224303,70993,10
191575,70993,9
207563,70993,0
29526,70993,10
224809,70993,7
202711,70993,9
197961,70993,8
234744,70993,6
178919,70993,0
196466,70993,7
9863,70993,0
2337,70993,7
93629,70993,4
161259,70993,9
9454,70993,6
226069,70993,0
173291,70993,10
66473,70993,5
85925,70993,0
115490,70993,0
205085,70993,9
59895,70993,0
238120,70993,0
10447,70993,7
152946,70993,0
165308,70993,8
66680,70993,5
236283,70993,0
127233,70993,4
208829,70993,5
11676,70993,8
116895,70993,0
76151,70993,10
50504,70993,0
60244,70993,8
144682,70993,0
168765,70993,10
5815,70993,7
182085,70993,0
35859,70993,0
197659,70993,8
189080,70993,6
118185,70993,9
140358,70993,5
41115,70993,0
69697,21388,0
164425,21388,10
88187,21388,7
161039,21388,10
128208,21388,0
84257,21388,9
32440,21388,9
116904,21388,0
8870,21388,0
193106,21388,8
162639,21388,0
98930,21388,0
86488,21388,0
190521,21388,0
138146,21388,10
237748,21388,0
15367,21388,0
208829,21388,0
217282,21388,5
87555,21388,0
5902,21388,0
51450,21388,8
37760,21388,8
217458,21388,0
110973,21388,0
118050,21388,0
127429,21388,0
77181,21388,0
216386,21388,0
229551,21388,0
107654,21388,9
35859,21388,9
132199,21388,6
17721,21388,8
20119,21388,0
114988,21388,0
92405,21388,10
201475,21388,0
196475,21388,9
42597,21388,8
20180,21388,0
31393,21388,8
154791,21388,9
228998,21388,0
136205,21388,10
19852,21388,0
228764,21388,0
44635,21388,0
89057,21388,7
91449,21388,0
91420,21388,8
103871,21388,0
218568,21388,10
79980,21388,0
122643,21388,8
33249,21388,10
92048,21388,10
222363,21388,0
115120,21388,0
108155,21388,7
8362,21388,0
129084,21388,10
30887,21388,10
112881,21388,0
204792,21388,0
105054,21388,0
6704,21388,10
68082,21388,9
234359,21388,9
227327,21388,8
170787,21388,0
188010,21388,0
197598,21388,0
29259,21388,10
106225,21388,8
86093,21388,0
15179,21388,9
109013,21388,0
75498,21388,0
213119,21388,0
22074,21388,0
5903,21388,0
38995,21388,9
14667,21388,9
169233,21388,0
76352,21388,0
87974,21388,0
140763,21388,7
187410,21388,0
37147,21388,9
43687,21388,0
43163,21388,10
204936,21388,8
98741,21388,0
185275,21388,10
196113,21388,0
95173,21388,9
95447,21388,0
236943,21388,7
140255,21388,0
127621,21388,0
190844,21388,0
50225,21388,0
96440,21388,0
103835,21388,6
145619,21388,0
22625,21388,9
152309,21388,10
277803,21388,8
194669,21388,0
123790,21388,0
132375,21388,0
209148,21388,0
174998,21388,6
223431,21388,0
172119,21388,0
166540,21388,0
223154,21388,9
88937,21388,0
55548,21388,10
186446,21388,7
36491,21388,6
211430,21388,0
83561,21388,0
219611,21388,9
78160,21388,0
104816,21388,8
188513,21388,0
2766,21388,0
151470,21388,10
66640,21388,10
163804,21388,7
128325,21388,9
161995,21388,0
155219,21388,0
121547,21388,9
89014,21388,0
170227,21388,0
143413,21388,9
76942,21388,0
74115,21388,10
156304,21388,9
26240,21388,0
50416,21388,9
165183,21388,10
232106,21388,9
226689,21388,8
160725,21388,10
46909,21388,0
130882,21388,7
88283,21388,0
210485,21388,9
170513,21388,0
136234,21388,10
76532,21388,8
220664,21388,8
191548,21388,0
278541,21388,9
142093,21388,0
169735,21388,9
86189,21388,6
78236,21388,5
141491,21388,10
99313,21388,8
227447,21388,0
124983,21388,0
127836,21388,10
209042,21388,0
48213,21388,8
209974,21388,0
196502,21388,0
201519,21388,0
2891,21388,7
129213,21388,8
208085,21388,7
176887,21388,8
19725,21388,10
151086,21388,9
208064,21388,0
60337,21388,8
220660,21388,8
91931,21388,0
210573,21388,0
188490,21388,8
153662,21388,0
2388,21388,6
148898,21388,0
208683,21388,9
39087,21388,9
46443,21388,10
103336,21388,0
139826,21388,8
69477,21388,0
178701,21388,0
227520,21388,0
71786,21388,7
7874,21388,9
168636,21388,0
231552,21388,0
37989,21388,9
170869,21388,0
146991,21388,7
208960,21388,7
134641,21388,9
48445,21388,0
28619,21388,0
73579,21388,0
78834,21388,0
192844,21388,0
170255,21388,0
10314,21388,0
170595,21388,0
92547,21388,0
135831,21388,8
21014,21388,0
157083,21388,8
188659,21388,0
135351,21388,8
187256,21388,10
89602,21388,9
53456,21388,0
178667,21388,9
65487,21388,9
142612,21388,0
62577,21388,10
238613,21388,9
184424,21388,9
213598,21388,7
239460,21388,7
81216,21388,9
170861,21388,0
71019,21388,9
143968,21388,0
127795,21388,10
99523,21388,0
119505,21388,0
152651,21388,10
25966,21388,0
216877,21388,7
125519,21388,0
224349,21388,0
216935,21388,10
144531,21388,0
238014,21388,8
118347,21388,10
7105,21388,7
149267,21388,7
76483,21388,0
147224,21388,0
107326,21388,0
119390,21388,0
121170,21388,5
18067,21388,0
196228,21388,10
161986,21388,0
160571,21388,10
85757,21388,0
216679,21388,0
172512,21388,9
124363,21388,10
46398,21388,0
174313,21388,0
126044,21388,0
136139,21388,0
8454,21388,9
24090,21388,9
20172,21388,0
52226,21388,6
113270,21388,0
24628,21388,0
178199,21388,10
5539,21388,8
133821,21388,9
77809,21388,0
60823,21388,0
81045,21388,0
6333,21388,0
11993,21388,0
234066,21388,0
82917,21388,8
147839,21388,8
113519,21388,0
88229,21388,10
227422,21388,9
235842,21388,0
21011,21388,10
199041,21388,9
90259,21388,8
154859,21388,9
16781,21388,0
64436,21388,0
96054,21388,0
173291,21388,0
155450,21388,0
98804,21388,9
220240,21388,10
136382,21388,0
36907,21388,0
219331,21388,10
69971,21388,9
136509,21388,0
55670,21388,0
137065,21388,9
182969,21388,10
66942,21388,7
40838,21388,0
188909,21388,8
211426,21388,0
277427,21388,0
232964,21388,0
96554,21388,10
195904,21388,10
4017,21388,0
167678,21388,8
39584,21388,8
93241,21388,0
7283,21388,0
119671,21388,10
93629,21388,0
134171,21388,0
64679,21388,0
60583,21388,7
31315,21388,0
96422,21388,0
170882,21388,7
31556,21388,0
71587,21388,9
65190,21388,0
103475,21388,8
148798,21388,0
206655,21388,7
162376,21388,6
53174,21388,0
240144,21388,0
74286,21388,4
193458,21388,9
136014,21388,8
130952,21388,0
81771,21388,0
36606,21388,10
157247,21388,8
115490,21388,0
72303,21388,9
237283,21388,0
235935,21388,10
131779,21388,0
120828,21388,0
182506,21388,10
230522,21388,9
221948,21388,10
133296,21388,10
41177,21388,6
182746,21388,0
147947,21388,0
166639,21388,0
1075,21388,10
129777,21388,10
84523,21388,0
135043,21388,10
226205,21388,10
78783,21388,0
226772,21388,0
204813,21388,8
109135,21388,9
206074,21388,4
146803,21388,7
15602,21388,10
204864,21388,0
206107,21388,5
98908,21388,5
18722,21388,7
66443,21388,2
77971,21388,0
277958,21388,9
55492,21388,0
196047,21388,0
17159,21388,8
83584,21388,8
75591,21388,0
159137,21388,0
25981,21388,0
141493,21388,0
84427,21388,9
108535,21388,8
11676,21388,0
198726,21388,0
6575,21388,8
30261,21388,0
95597,21388,0
136491,21388,10
47117,21388,0
238120,21388,0
85419,21388,0
92724,21388,10
198306,21388,0
74328,21388,9
6637,21388,10
158104,21388,10
78867,21388,0
139828,21388,10
133256,21388,8
115003,21388,0
6543,21388,9
16106,21388,0
163433,21388,8
37454,21388,0
168954,21388,0
40943,21388,0
85526,21388,0
39616,21388,0
175117,21388,0
95803,21388,0
62862,21388,0
210905,21388,0
208605,21388,0
176902,21388,9
23699,21388,9
124597,21388,0
54201,21388,0
187574,21388,10
63024,21388,0
171818,21388,0
383,21388,0
41910,21388,10
209229,21388,5
33974,21388,0
158057,21388,10
171445,21388,8
2337,21388,8
16795,21388,10
110204,21388,8
198046,21388,0
89913,21388,8
126395,21388,9
91203,21388,0
209224,21388,9
99159,21388,7
90049,21388,0
106131,21388,0
126736,21388,0
197775,21388,0
237646,21388,0
114813,21388,0
10921,21388,10
156150,21388,0
149661,21388,8
148712,21388,10
149071,21388,7
84897,21388,5
198996,21388,10
227532,21388,0
80767,21388,7
210874,21388,10
138198,21388,0
228681,21388,7
11474,21388,10
97945,21388,0
212579,21388,10
75149,21388,9
163973,21388,0
199772,21388,0
67734,21388,9
133950,21388,0
21252,21388,9
145635,21388,8
183145,21388,10
42208,21388,9
208751,21388,6
206944,21388,0
100459,21388,0
70564,143475,0
122530,143475,0
51992,143475,10
229754,143475,8
219609,143475,0
192095,143475,10
230522,143475,8
150124,143475,0
26346,143475,0
11676,143475,10
212923,143475,0
234416,143475,8
183725,143475,0
91002,143475,10
126588,143475,0
29855,143475,0
61798,143475,6
19303,143475,8
83457,143475,10
105108,143475,0
131046,143475,0
58062,143475,0
40612,143475,0
128835,143475,0
4622,143475,0
185176,143475,0
168816,143475,0
72183,143475,10
58855,143475,0
198711,143475,0
230360,143475,0
36606,143475,0
15726,143475,9
156150,143475,0
65258,143475,8
56143,143475,8
227520,143475,0
156575,143475,0
127063,143475,8
75081,143475,0
18869,143475,0
136382,143475,0
1903,143475,10
107383,143475,0
208406,133422,0
236618,133422,0
105979,133422,3
174946,133422,0
13552,133422,0
112428,133422,7
134508,133422,0
210587,133422,0
89450,133422,9
103922,133422,0
30971,133422,0
204622,133422,0
204864,133422,0
69355,133422,0
227447,133422,0
48046,133422,0
217121,133422,6
12641,133422,7
115467,133422,0
30716,133422,0
216386,133422,0
166123,133422,0
91927,133422,0
67910,133422,0
133263,133422,8
83042,133422,0
239070,133422,0
228681,133422,0
201447,133422,0
180348,133422,9
54528,133422,8
157273,133422,0
206423,133422,5
110575,133422,10
32188,133422,0
235498,133422,0
111261,133422,0
61910,133422,0
212853,133422,0
98904,133422,0
23652,133422,5
91203,133422,0
28204,133422,0
123430,133422,0
3373,133422,5
173684,133422,0
46295,133422,8
226879,133422,0
226616,133422,0
237898,133422,0
48494,133422,0
60263,133422,0
230496,133422,0
233655,133422,0
201829,133422,10
136240,133422,0
110973,133422,0
69945,133422,8
223087,133422,6
232131,133422,0
43687,133422,6
106225,133422,0
24627,133422,8
54335,133422,8
126803,133422,0
168971,133422,0
173691,133422,7
86145,133422,6
63243,133422,0
185233,133422,0
170634,133422,0
191086,133422,0
37712,133422,0
50141,133422,0
192119,133422,7
105627,133422,9
196738,133422,9
61901,133422,0
203968,133422,0
111035,133422,0
113904,133422,0
158226,133422,3
100644,133422,0
19031,133422,0
41760,133422,7
232945,133422,0
65584,133422,10
161986,133422,0
118800,133422,7
217107,133422,9
12990,133422,0
130132,133422,0
2793,133422,0
99249,133422,10
31412,133422,10
96771,133422,10
26124,133422,8
35510,133422,6
207436,133422,8
62966,133422,8
28865,133422,0
201290,133422,0
81484,133422,8
13915,133422,8
239569,133422,8
148712,133422,0
16106,133422,0
17277,133422,0
83561,133422,0
197659,133422,9
62348,133422,0
66789,133422,0
49472,133422,0
33580,133422,0
188022,133422,0
169272,133422,10
238526,133422,0
225810,133422,0
129465,133422,9
128085,133422,10
43639,133422,0
4091,133422,8
216563,133422,7
156269,133422,0
43842,133422,0
164518,133422,0
243,133422,0
92810,133422,7
224340,133422,0
108990,133422,0
209875,133422,9
86242,133422,6
1848,133422,0
81370,133422,0
16492,133422,8
168064,133422,0
5539,133422,10
124769,133422,0
185252,133422,0
155807,133422,0
231177,133422,9
50225,133422,0
165781,133422,7
79754,133422,6
183791,133422,6
96744,133422,0
174788,133422,0
135149,133422,0
232211,133422,6
80203,133422,8
50895,133422,10
7338,133422,9
87555,133422,0
195441,133422,2
219546,133422,0
87746,133422,0
51365,133422,9
62688,133422,0
120178,133422,7
30008,133422,0
97208,133422,0
24995,133422,9
153252,133422,7
183923,133422,0
37421,133422,8
29056,133422,8
43910,133422,0
113983,133422,0
61147,133422,0
239879,133422,0
123649,133422,0
109888,133422,0
31466,133422,0
114813,133422,7
53456,133422,8
157247,133422,0
214631,133422,0
90616,133422,5
188518,133422,8
65370,133422,6
80945,133422,10
5479,133422,0
45564,133422,0
230249,133422,0
193499,133422,0
95359,133422,0
135811,133422,0
76976,133422,7
91802,133422,9
59038,133422,0
207846,133422,5
88693,133422,0
79110,133422,0
28139,133422,0
121178,133422,0
30511,133422,0
53278,23181,8
236943,23181,9
192845,23181,8
216099,23181,0
75490,23181,9
76942,23181,0
15576,23181,0
59150,23181,0
117852,23181,7
21586,23181,0
232131,23181,0
115003,23181,10
278243,23181,8
117162,23181,0
55734,23181,0
170415,23181,0
95447,23181,0
158254,23181,8
155549,23181,0
30511,23181,9
162798,23181,9
206158,23181,0
177373,23181,0
233711,23181,0
76300,23181,0
30711,23181,0
133501,23181,4
57449,23181,9
76916,23181,8
115150,23181,6
203280,23181,9
76352,23181,0
148934,23181,8
74691,23181,10
195694,23181,0
58860,23181,0
54497,23181,8
43246,23181,0
10447,23181,0
48046,23181,10
86555,23181,0
221445,23181,0
122812,23181,0
189474,23181,6
155102,23181,9
37538,23181,0
69042,23181,0
60251,23181,8
137190,23181,0
74833,23181,0
85426,23181,10
232704,23181,0
209919,23181,9
87938,23181,10
25966,23181,0
96054,23181,0
83166,23181,8
44037,23181,8
232368,23181,0
170255,23181,5
26883,23181,7
175052,23181,0
164581,23181,0
90616,23181,10
85872,23181,0
206534,23181,0
181200,23181,0
8681,23181,0
184424,23181,7
277363,23181,8
136234,23181,7
167850,23181,4
231827,23181,10
199209,23181,8
234492,23181,0
18176,23181,9
20034,23181,8
154730,23181,7
170861,23181,0
166698,23181,0
28177,23181,9
177284,23181,0
214228,23181,0
92498,23181,9
144531,23181,0
191187,23181,0
211152,23181,8
85502,23181,0
277959,23181,8
187761,23181,0
61619,23181,0
95250,23181,10
185521,23181,0
80371,23181,0
32440,23181,9
7125,23181,0
38464,23181,8
13552,23181,0
160098,23181,0
131675,23181,0
1412,23181,9
229409,23181,7
165319,23181,6
8245,23181,9
88185,23181,8
228789,23181,8
188598,23181,0
171968,23181,0
135753,23181,10
203240,23181,8
216444,23181,0
11517,23181,10
229011,23181,0
486,23181,0
224138,23181,0
217262,23181,0
228214,23181,10
227447,23181,0
128332,23181,5
138990,23181,9
155306,23181,8
173415,23181,0
218068,23181,0
10607,23181,10
89346,23181,10
46398,23181,9
187922,23181,9
2891,23181,5
99738,23181,10
183753,23181,0
107073,23181,5
172205,23181,8
97874,23181,8
145218,23181,7
112765,23181,0
238781,23181,0
164944,23181,0
222525,23181,0
217681,23181,9
226267,23181,10
221903,23181,8
22362,23181,0
234359,23181,8
209817,23181,8
166841,23181,3
93241,23181,0
104429,23181,0
214795,23181,0
147224,23181,7
70205,23181,0
155285,23181,10
171936,23181,0
95903,23181,0
108352,23181,0
207721,23181,0
44728,23181,0
174962,23181,0
8454,23181,9
152946,23181,0
132171,23181,0
154981,23181,8
131099,23181,0
104657,23181,10
114891,23181,0
43842,23181,0
89192,23181,0
145619,23181,0
80810,23181,8
46153,23181,0
129883,23181,0
168816,23181,10
14422,23181,0
207275,23181,8
9408,23181,0
123410,23181,7
115120,23181,0
222716,23181,0
208147,23181,0
18343,23181,0
213641,23181,0
122867,23181,0
75292,23181,10
196466,23181,0
6394,23181,0
133689,23181,9
46637,23181,0
77267,23181,8
70680,23181,5
106225,23181,0
102013,23181,0
86202,23181,0
239736,23181,0
111637,23181,0
230661,23181,0
142256,23181,8
224122,23181,10
25106,23181,0
140293,23181,8
31010,23181,0
184870,23181,6
80538,23181,8
135351,23181,0
104636,23181,0
148258,23181,5
129716,23181,0
199092,23181,8
103920,23181,8
60195,23181,0
183725,23181,0
28150,23181,9
174092,23181,7
21011,23181,7
170675,23181,9
16106,23181,0
91113,23181,8
76626,23181,9
53729,23181,8
65208,23181,0
77809,23181,0
83069,23181,0
225618,23181,8
39467,23181,10
90391,23181,5
226836,23181,9
4017,23181,0
189392,23181,7
98440,23181,6
86959,23181,0
139462,23181,0
183126,23181,7
163804,23181,0
6368,23181,0
79422,23181,3
210874,23181,2
36609,23181,0
169727,23181,6
8066,23181,9
218514,23181,8
33114,23181,0
30770,23181,8
180957,23181,0
73394,23181,0
51526,23181,0
235173,23181,6
130677,23181,0
195469,23181,10
227702,23181,0
75149,23181,7
186037,23181,8
11676,23181,6
76482,23181,0
87432,23181,9
25436,23181,0
231354,23181,9
233747,23181,0
122813,23181,8
204864,23181,10
191803,23181,0
132930,23181,8
152579,23181,5
132083,23181,0
1848,23181,10
192710,23181,9
805,23181,9
149907,23181,0
84024,23181,0
36606,23181,0
156269,23181,0
59912,23181,9
68555,23181,0
150587,23181,0
207148,23181,0
73681,23181,9
21659,23181,0
135045,23181,0
217375,23181,4
77767,23181,0
185252,23181,9
89602,23181,0
1725,23181,0
187517,23181,8
190925,23181,0
179826,23181,5
170513,23181,0
134529,23181,8
107324,23181,8
134434,23181,7
16161,23181,0
110973,23181,0
131622,23181,9
27650,23181,0
74328,23181,0
67547,23181,0
207246,23181,0
23768,23181,0
86969,23181,8
173881,23181,0
208492,23181,3
3538,23181,0
93629,23181,0
37712,23181,0
167214,23181,0
21102,23181,10
16413,23181,0
81045,23181,0
152509,23181,10
162738,23181,9
53456,23181,0
208059,23181,0
60427,23181,0
138844,23181,0
141493,23181,0
74115,23181,0
104072,23181,9
53978,23181,0
184661,23181,0
112587,23181,9
119071,23181,0
178181,23181,0
81771,23181,10
16601,23181,0
222053,23181,8
216679,23181,9
41177,23181,8
238740,23181,9
47970,23181,7
193412,23181,9
81609,23181,0
2790,23181,0
54412,23181,0
126783,23181,0
177072,23181,0
193499,23181,0
14084,23181,9
67403,23181,0
153662,23181,0
91026,23181,2
86189,23181,8
10199,23181,10
223566,23181,9
135831,23181,0
52584,23181,0
149690,23181,9
201725,23181,8
134516,23181,0
35859,23181,0
238131,23181,10
187043,23181,8
206944,23181,0
135149,23181,0
118278,23181,8
60244,23181,0
75096,23181,0
115120,120876,0
206563,120876,0
16133,120876,0
99955,120876,5
182993,120876,0
162639,120876,8
136348,120876,0
51450,120876,10
135149,120876,0
101876,120876,0
209960,120876,0
153662,120876,0
166596,120876,0
151790,120876,0
208785,120876,0
108799,120876,0
129008,120876,0
7346,120876,8
193778,120876,9
190925,120876,0
124259,120876,5
6251,120876,7
228764,120876,0
159868,120876,9
88738,120876,10
31040,120876,7
136010,120876,0
88288,120876,8
167800,120876,0
217375,120876,0
25131,120876,0
112093,120876,5
144531,120876,0
195694,120876,0
70415,120876,0
178223,120876,0
149349,120876,0
48494,120876,0
178240,120876,0
76352,120876,0
151589,120876,0
112026,120876,0
185634,120876,0
39616,120876,0
114583,120876,7
234925,120876,0
173109,120876,0
133689,120876,8
187517,120876,8
149934,120876,0
51350,120876,0
106225,120876,7
170947,120876,0
204864,120876,0
3669,120876,9
52584,120876,0
191187,120876,0
31556,120876,0
189973,120876,1
208064,120876,6
104636,120876,0
232959,120876,0
48143,120876,0
221870,120876,10
213350,120876,0
1812,120876,0
16795,120876,0
48059,120876,0
216466,120876,0
126273,120876,9
206944,120876,0
192392,120876,7
43246,120876,0
181223,120876,0
101007,120876,10
51669,120876,7
133747,120876,0
162738,120876,0
14521,120876,0
127122,120876,5
104334,120876,5
75860,120876,0
11676,120876,9
50730,120876,9
16155,120876,0
78783,120876,0
226879,120876,0
238781,92101,0
88526,92101,0
108285,92101,0
18067,92101,0
41084,92101,0
94396,92101,10
61107,92101,0
167800,92101,0
147451,92101,0
104636,92101,9
140000,92101,0
69272,92101,7
225763,92101,0
233989,92101,0
156269,92101,0
184299,92101,0
171079,92101,9
82893,92101,0
168036,92101,0
159814,92101,5
101381,92101,5
176256,92101,0
66680,92101,0
126810,92101,0
124259,92101,0
30711,92101,0
53220,92101,10
126280,92101,6
49723,92101,7
20336,92101,8
150979,92101,9
172951,92101,9
108753,92101,9
234165,92101,9
201017,92101,0
236340,92101,8
184483,92101,6
220316,92101,7
232929,92101,9
100459,92101,8
70052,92101,8
132375,92101,0
169699,92101,0
216495,92101,10
50225,92101,0
12426,92101,0
123543,92101,5
40943,92101,0
112026,92101,0
178181,92101,0
105937,92101,0
145195,92101,7
558,92101,8
204864,92101,0
139037,92101,7
16795,92101,8
157450,92101,8
165512,92101,0
148744,92101,0
83287,92101,10
51207,92101,10
28177,92101,7
39513,92101,10
123430,92101,5
127429,92101,0
217375,92101,10
121751,92101,10
197405,92101,0
54622,92101,9
221135,92101,7
127359,92101,0
145619,92101,0
140410,92101,0
86202,92101,0
232945,92101,9
11676,92101,8
195386,92101,8
8362,92101,0
59390,92101,0
207563,92101,0
59038,92101,0
221981,92101,5
236959,92101,0
177040,92101,9
195694,92101,0
102967,92101,0
189857,92101,9
21031,92101,10
123790,92101,0
55492,92101,0
58062,92101,4
227413,92101,10
33163,92101,7
198711,92101,0
156574,92101,0
168144,92101,0
67178,92101,7
85708,92101,0
209186,92101,0
230490,92101,0
106294,92101,8
235392,92101,0
30953,92101,7
93085,92101,0
236322,92101,0
80810,92101,0
96357,92101,8
76710,92101,0
98741,92101,0
15418,92101,0
30972,92101,0
35857,92101,0
193529,92101,0
27788,92101,0
48042,92101,0
123825,92101,9
236436,92101,0
76942,92101,0
17952,92101,9
123981,92101,0
164513,92101,0
19085,92101,8
171999,92101,5
78834,92101,0
104665,92101,0
96771,92101,0
89307,92101,0
56856,92101,0
276847,92101,0
201447,92101,0
225087,92101,0
202462,92101,9
232211,92101,0
177252,92101,5
159033,92101,0
87141,92101,0
75939,92101,0
148028,92101,5
33281,92101,0
27786,92101,5
130581,92101,10
60546,92101,9
149690,92101,0
125156,92101,7
27172,92101,0
128019,92101,0
200674,92101,10
50336,92101,0
227447,92101,0
124487,92101,0
53174,92101,7
53430,92101,0
26544,92101,0
135831,92101,0
204522,92101,0
23768,92101,0
96954,92101,10
16490,92101,9
132199,92101,9
193898,92101,0
216466,92101,0
67997,92101,0
110029,92101,0
98647,92101,0
111228,92101,8
33818,92101,9
199431,92101,0
31987,92101,0
114444,92101,0
195821,92101,7
80640,92101,8
143175,92101,8
82131,92101,0
9177,92101,7
136252,92101,0
35859,92101,0
18082,92101,7
171986,92101,0
52584,92101,0
